46718-3,Aquaporin 4 water channel Ab.IgG,,,,,,,,,,,,,
46719-1,Streptomycin 4.0 ug/mL,,,,,,,,,,,,,
46720-9,T cell crossmatch,,,,,,,,,,,,,
46721-7,Ustilago nuda Ab.IgE,,,,,,,,,,,,,
4672-2,Protein C Ag,,,,,,,,,,,,,
46722-5,Cells.ZAP70,,,,,,,,,,,,,
46723-3,Alpha-1-Microglobulin,,,,,,,,,,,,,
46724-1,CYP2C9 gene allele,,,,,,,,,,,,,
46725-8,Tropheryma whipplei DNA,,,,,,,,,,,,,
46726-6,HTR2A gene+HTR2C gene targeted mutation analysis,,,,,,,,,,,,,
46727-4,Prolactin.monomeric,,,,,,,,,,,,,
46728-2,Weight,,,,,,,,,,,,,
46729-0,Weight container+Specimen,,,,,,,,,,,,,
4673-0,HLA-B27,,,,,,,,,,,,,
46730-8,Bacterial vaginosis whiff test,,,,,,,,,,,,,
46731-6,RHCE gene allele Cc,,,,,,,,,,,,,
46732-4,Francisella tularensis subtype,,,,,,,,,,,,,
46733-2,Amino acidemias,,,,,,,,,,,,,
46734-0,Citrullinemias &or arginosuccinic aciduria,,,,,,,,,,,,,
46735-7,Endocrine disorders,,,,,,,,,,,,,
46736-5,Fatty acid oxidation defects,,,,,,,,,,,,,
46737-3,Galactosemias,,,,,,,,,,,,,
46738-1,Genetic disorders,,,,,,,,,,,,,
46739-9,Glutaric acidemia type 1,,,,,,,,,,,,,
46740-7,Hemoglobin disorders,,,,,,,,,,,,,
46741-5,Homocystinuria &or other hypermethioninemias,,,,,,,,,,,,,
46742-3,Isovaleric acidemia &or 2-Methylbutyric acidemia,,,,,,,,,,,,,
46743-1,Maple syrup urine disease,,,,,,,,,,,,,
46744-9,Organic acidemias,,,,,,,,,,,,,
46745-6,Other amino acidopathies,,,,,,,,,,,,,
46746-4,Phenylketonuria and variants &or biopterin defects,,,,,,,,,,,,,
46747-2,Propionic &or methylmalonic acidemias,,,,,,,,,,,,,
4674-8,Protein C inhibitor.activated,,,,,,,,,,,,,
46748-0,Tyrosinemias,,,,,,,,,,,,,
46749-8,3-Methylcrotonic &or hydroxymethylglutaric &or methylglutaconic,,,,,,,,,,,,,
46750-6,2-Methyl-3-Hydroxybutyric acidemias &or beta ketothiolase deficiency,,,,,,,,,,,,,
46751-4,Other organic acidemias,,,,,,,,,,,,,
46752-2,Medium chain acyl dehydrogenase deficiency &or glutaric acidemia type 2,,,,,,,,,,,,,
46753-0,Very long chain hydroxy acyl dehydrogenase deficiency,,,,,,,,,,,,,
46754-8,Long chain hydroxy acyl dehydrogenase &or trifunctional protein deficiencies,,,,,,,,,,,,,
4675-5,HLA-B35,,,,,,,,,,,,,
46755-5,Carnitine uptake defect &or CPT1 deficiency,,,,,,,,,,,,,
46756-3,Other fatty acid oxidation disorders,,,,,,,,,,,,,
46757-1,Congenital hypothyroidism,,,,,,,,,,,,,
46758-9,Congenital adrenal hyperplasia,,,,,,,,,,,,,
46759-7,"Hb SS, Hb SC, Hb SB thal",,,,,,,,,,,,,
46760-5,Other hemoglobinopathies,,,,,,,,,,,,,
46761-3,Biotinidase deficiency,,,,,,,,,,,,,
46762-1,Congenital hypothyroidism,,,,,,,,,,,,,
4676-3,HLA-B35,,,,,,,,,,,,,
46763-9,Secondary congenital hypothyroidism,,,,,,,,,,,,,
46764-7,Thyroid binding globulin deficiency,,,,,,,,,,,,,
46765-4,Sickle cell anemia,,,,,,,,,,,,,
46766-2,Hemoglobin SC disease,,,,,,,,,,,,,
46767-0,Hemoglobin S beta thalassemia,,,,,,,,,,,,,
46768-8,Sickle cell carrier (trait),,,,,,,,,,,,,
46769-6,Cystic fibrosis,,,,,,,,,,,,,
46770-4,Hearing loss,,,,,,,,,,,,,
4677-1,Protein S.free Ag,,,,,,,,,,,,,
46771-2,Classical galactosemia,,,,,,,,,,,,,
46772-0,Galactokinase deficiency,,,,,,,,,,,,,
46773-8,Galactose epimerase deficiency,,,,,,,,,,,,,
46774-6,Carnitine uptake deficiency,,,,,,,,,,,,,
46775-3,Carnitine palmitoyltransferase 1 deficiency,,,,,,,,,,,,,
46776-1,CPT2 &or CACT,,,,,,,,,,,,,
46777-9,Glutaric acidemia 2 &or ethylmalonic encephalopathy,,,,,,,,,,,,,
46778-7,MCAD,,,,,,,,,,,,,
46779-5,Medium &or short chain acyl-CoA dehydrogenase deficiency,,,,,,,,,,,,,
46780-3,Short-chain acyl-CoA deficiency &or ethylmalonic encephalopathy &or isobutyryl-CoA dehydrogenase deficiency,,,,,,,,,,,,,
46781-1,Malonic acidemia,,,,,,,,,,,,,
46782-9,Argininemia,,,,,,,,,,,,,
46783-7,Abuse.behavior,,,,,,,,,,,,,
46784-5,Abuse.knowledge,,,,,,,,,,,,,
46785-2,Abuse.status,,,,,,,,,,,,,
46786-0,Bowel function.behavior,,,,,,,,,,,,,
46787-8,Bowel function.knowledge,,,,,,,,,,,,,
46788-6,Bowel function.status,,,,,,,,,,,,,
4678-9,Protein S,,,,,,,,,,,,,
46789-4,Caretaking &or parenting.behavior,,,,,,,,,,,,,
46790-2,Caretaking &or parenting.knowledge,,,,,,,,,,,,,
46791-0,Caretaking &or parenting.status,,,,,,,,,,,,,
46792-8,Circulation.behavior,,,,,,,,,,,,,
46793-6,Circulation.knowledge,,,,,,,,,,,,,
46794-4,Circulation.status,,,,,,,,,,,,,
46795-1,Cognition.behavior,,,,,,,,,,,,,
46796-9,Cognition.knowledge,,,,,,,,,,,,,
4679-7,Reticulocytes/Erythrocytes,,,,,,,,,,,,,
46797-7,Cognition.status,,,,,,,,,,,,,
46798-5,Communicable &or infectious condition function.behavior,,,,,,,,,,,,,
46799-3,Communicable &or infectious condition function.knowledge,,,,,,,,,,,,,
46800-9,Communicable &or infectious condition function.status,,,,,,,,,,,,,
46801-7,Communication with community resources.behavior,,,,,,,,,,,,,
46802-5,Communication with community resources.knowledge,,,,,,,,,,,,,
46803-3,Communication with community resources.status,,,,,,,,,,,,,
46804-1,Consciousness.behavior,,,,,,,,,,,,,
4680-5,von Willebrand factor.ristocetin cofactor,,,,,,,,,,,,,
46805-8,Consciousness.knowledge,,,,,,,,,,,,,
46806-6,Consciousness.status,,,,,,,,,,,,,
46807-4,Digestion-hydration.behavior,,,,,,,,,,,,,
46808-2,Digestion-hydration.knowledge,,,,,,,,,,,,,
46809-0,Digestion-hydration.status,,,,,,,,,,,,,
46810-8,Family planning.behavior,,,,,,,,,,,,,
46811-6,Family planning.knowledge,,,,,,,,,,,,,
46812-4,Family planning.status,,,,,,,,,,,,,
4681-3,Streptokinase,,,,,,,,,,,,,
46813-2,Grief.behavior,,,,,,,,,,,,,
46814-0,Grief.knowledge,,,,,,,,,,,,,
46815-7,Grief.status,,,,,,,,,,,,,
46816-5,Growth and development.behavior,,,,,,,,,,,,,
46817-3,Growth and development.knowledge,,,,,,,,,,,,,
46818-1,Growth and development.status,,,,,,,,,,,,,
46819-9,Health care supervision.behavior,,,,,,,,,,,,,
46820-7,Health care supervision.knowledge,,,,,,,,,,,,,
4682-1,Streptokinase,,,,,,,,,,,,,
46821-5,Health care supervision.status,,,,,,,,,,,,,
46822-3,Hearing.behavior,,,,,,,,,,,,,
46823-1,Hearing.knowledge,,,,,,,,,,,,,
46824-9,Hearing.status,,,,,,,,,,,,,
46825-6,Income.behavior,,,,,,,,,,,,,
46826-4,Income.knowledge,,,,,,,,,,,,,
46827-2,Income.status,,,,,,,,,,,,,
46828-0,Interpersonal relationship.behavior,,,,,,,,,,,,,
46829-8,Interpersonal relationship.knowledge,,,,,,,,,,,,,
46830-6,Interpersonal relationship.status,,,,,,,,,,,,,
46831-4,Medication regimen.behavior,,,,,,,,,,,,,
46832-2,Medication regimen.knowledge,,,,,,,,,,,,,
46833-0,Medication regimen.status,,,,,,,,,,,,,
46834-8,Mental health.behavior,,,,,,,,,,,,,
46835-5,Mental health.knowledge,,,,,,,,,,,,,
46836-3,Mental health.status,,,,,,,,,,,,,
46837-1,Neglect.behavior,,,,,,,,,,,,,
46838-9,Neglect.knowledge,,,,,,,,,,,,,
4683-9,Sulfhemoglobin,,,,,,,,,,,,,
46839-7,Neglect.status,,,,,,,,,,,,,
46840-5,Neighborhood &or workplace safety.behavior,,,,,,,,,,,,,
46841-3,Neighborhood &or workplace safety.knowledge,,,,,,,,,,,,,
46842-1,Neighborhood &or workplace safety.status,,,,,,,,,,,,,
46843-9,Neuro-musculo-skeletal function.behavior,,,,,,,,,,,,,
46844-7,Neuro-musculo-skeletal function.knowledge,,,,,,,,,,,,,
46845-4,Neuro-musculo-skeletal function.status,,,,,,,,,,,,,
46846-2,Nutrition.behavior,,,,,,,,,,,,,
4684-7,Sulfhemoglobin,,,,,,,,,,,,,
46847-0,Nutrition.knowledge,,,,,,,,,,,,,
46848-8,Nutrition.status,,,,,,,,,,,,,
46849-6,Oral health.behavior,,,,,,,,,,,,,
46850-4,Oral health.knowledge,,,,,,,,,,,,,
46851-2,Oral health.status,,,,,,,,,,,,,
46852-0,Pain.behavior,,,,,,,,,,,,,
46853-8,Pain.knowledge,,,,,,,,,,,,,
4685-4,Sulfhemoglobin/Hemoglobin.total,,,,,,,,,,,,,
46854-6,Pain.status,,,,,,,,,,,,,
46855-3,Personal care.behavior,,,,,,,,,,,,,
46856-1,Personal care.knowledge,,,,,,,,,,,,,
46857-9,Personal care.status,,,,,,,,,,,,,
46858-7,Physical activity.behavior,,,,,,,,,,,,,
46859-5,Physical activity.knowledge,,,,,,,,,,,,,
46860-3,Physical activity.status,,,,,,,,,,,,,
46861-1,Postpartum function.behavior,,,,,,,,,,,,,
4686-2,Thromboglobulin,,,,,,,,,,,,,
46862-9,Postpartum function.knowledge,,,,,,,,,,,,,
46863-7,Postpartum function.status,,,,,,,,,,,,,
46864-5,Pregnancy function.behavior,,,,,,,,,,,,,
46865-2,Pregnancy function.knowledge,,,,,,,,,,,,,
46866-0,Pregnancy function.status,,,,,,,,,,,,,
46867-8,Reproductive function.behavior,,,,,,,,,,,,,
46868-6,Reproductive function.knowledge,,,,,,,,,,,,,
46869-4,Reproductive function.status,,,,,,,,,,,,,
4687-0,Thromboglobulin beta,,,,,,,,,,,,,
46870-2,Residence.behavior,,,,,,,,,,,,,
46871-0,Residence.knowledge,,,,,,,,,,,,,
46872-8,Residence.status,,,,,,,,,,,,,
46873-6,Respiration.behavior,,,,,,,,,,,,,
46874-4,Respiration.knowledge,,,,,,,,,,,,,
46875-1,Respiration.status,,,,,,,,,,,,,
46876-9,Role change.behavior,,,,,,,,,,,,,
46877-7,Role change.knowledge,,,,,,,,,,,,,
46878-5,Role change.status,,,,,,,,,,,,,
46879-3,Sanitation.behavior,,,,,,,,,,,,,
46880-1,Sanitation.knowledge,,,,,,,,,,,,,
46881-9,Sanitation.status,,,,,,,,,,,,,
46882-7,Sexuality.behavior,,,,,,,,,,,,,
46883-5,Sexuality.knowledge,,,,,,,,,,,,,
46884-3,Sexuality.status,,,,,,,,,,,,,
46885-0,Skin.behavior,,,,,,,,,,,,,
46886-8,Skin.knowledge,,,,,,,,,,,,,
46887-6,Skin.status,,,,,,,,,,,,,
4688-8,Thrombomodulin,,,,,,,,,,,,,
46888-4,Sleep and rest pattern.behavior,,,,,,,,,,,,,
46889-2,Sleep and rest pattern.knowledge,,,,,,,,,,,,,
468-9,Sulfamethoxazole,,,,,,,,,,,,,
46890-0,Sleep and rest pattern.status,,,,,,,,,,,,,
46891-8,Social contact.behavior,,,,,,,,,,,,,
46892-6,Social contact.knowledge,,,,,,,,,,,,,
46893-4,Social contact.status,,,,,,,,,,,,,
46894-2,Speech and language.behavior,,,,,,,,,,,,,
46895-9,Speech and language.knowledge,,,,,,,,,,,,,
4689-6,Verdohemoglobin,,,,,,,,,,,,,
46896-7,Speech and language.status,,,,,,,,,,,,,
46897-5,Spirituality.behavior,,,,,,,,,,,,,
46898-3,Spirituality.knowledge,,,,,,,,,,,,,
46899-1,Spirituality.status,,,,,,,,,,,,,
46900-7,Substance use.behavior,,,,,,,,,,,,,
46901-5,Substance use.knowledge,,,,,,,,,,,,,
46902-3,Substance use.status,,,,,,,,,,,,,
46903-1,Urinary function.behavior,,,,,,,,,,,,,
4690-4,Viscosity,,,,,,,,,,,,,
46904-9,Urinary function.knowledge,,,,,,,,,,,,,
46905-6,Urinary function.status,,,,,,,,,,,,,
46906-4,Vision.behavior,,,,,,,,,,,,,
46907-2,Vision.knowledge,,,,,,,,,,,,,
46908-0,Vision.status,,,,,,,,,,,,,
46909-8,Communicable &or infectious condition function.behavior,,,,,,,,,,,,,
46910-6,Communicable &or infectious condition function.knowledge,,,,,,,,,,,,,
46911-4,Communicable &or infectious condition function.status,,,,,,,,,,,,,
4691-2,Viscosity,,,,,,,,,,,,,
46912-2,Oral health.behavior,,,,,,,,,,,,,
46913-0,Oral health.knowledge,,,,,,,,,,,,,
46914-8,Oral health.status,,,,,,,,,,,,,
46915-5,Postpartum function.behavior,,,,,,,,,,,,,
46916-3,Postpartum function.knowledge,,,,,,,,,,,,,
46917-1,Postpartum function.status,,,,,,,,,,,,,
46918-9,Pregnancy function.behavior,,,,,,,,,,,,,
46919-7,Pregnancy function.knowledge,,,,,,,,,,,,,
4692-0,HLA Ag,,,,,,,,,,,,,
46920-5,Pregnancy function.status,,,,,,,,,,,,,
46921-3,Reproductive function.behavior,,,,,,,,,,,,,
46922-1,Reproductive function.knowledge,,,,,,,,,,,,,
46923-9,Reproductive function.status,,,,,,,,,,,,,
46924-7,Urinary function.behavior,,,,,,,,,,,,,
46925-4,Urinary function.knowledge,,,,,,,,,,,,,
46926-2,Urinary function.status,,,,,,,,,,,,,
46927-0,Communicable &or infectious condition function.behavior,,,,,,,,,,,,,
46928-8,Communicable &or infectious condition function.knowledge,,,,,,,,,,,,,
46929-6,Communicable &or infectious condition function.status,,,,,,,,,,,,,
46930-4,Oral health.behavior,,,,,,,,,,,,,
46931-2,Oral health.knowledge,,,,,,,,,,,,,
46932-0,Oral health.status,,,,,,,,,,,,,
46933-8,Postpartum function.behavior,,,,,,,,,,,,,
46934-6,Postpartum function.knowledge,,,,,,,,,,,,,
46935-3,Postpartum function.status,,,,,,,,,,,,,
46936-1,Pregnancy function.behavior,,,,,,,,,,,,,
46937-9,Pregnancy function.knowledge,,,,,,,,,,,,,
4693-8,HLA Ag absent,,,,,,,,,,,,,
46938-7,Pregnancy function.status,,,,,,,,,,,,,
46939-5,Reproductive function.behavior,,,,,,,,,,,,,
46940-3,Reproductive function.knowledge,,,,,,,,,,,,,
46941-1,Reproductive function.status,,,,,,,,,,,,,
46942-9,Urinary function.behavior,,,,,,,,,,,,,
46943-7,Urinary function.knowledge,,,,,,,,,,,,,
46944-5,Urinary function.status,,,,,,,,,,,,,
46945-2,Beclomethasone dipropionate,,,,,,,,,,,,,
4694-6,HLA Ag present,,,,,,,,,,,,,
46946-0,Betamethasone,,,,,,,,,,,,,
46947-8,Budesonide,,,,,,,,,,,,,
46948-6,Dexamethasone,,,,,,,,,,,,,
46949-4,Fludrocortisone,,,,,,,,,,,,,
46950-2,Flunisolide,,,,,,,,,,,,,
46951-0,Fluorometholone,,,,,,,,,,,,,
46952-8,Fluticasone propionate,,,,,,,,,,,,,
4695-3,HLA-A19,,,,,,,,,,,,,
46953-6,Megestrol acetate,,,,,,,,,,,,,
46954-4,Methylprednisolone,,,,,,,,,,,,,
46955-1,prednisoLONE,,,,,,,,,,,,,
46956-9,predniSONE,,,,,,,,,,,,,
46957-7,Triamcinolone,,,,,,,,,,,,,
46958-5,Triamcinolone acetonide,,,,,,,,,,,,,
46959-3,Synthetic glucocorticoid panel,,,,,,,,,,,,,
46960-1,TCR alpha beta Ag,,,,,,,,,,,,,
4696-1,HLA-A19,,,,,,,,,,,,,
46961-9,TCR gamma delta Ag,,,,,,,,,,,,,
46962-7,Vasoactive intestinal peptide Ag,,,,,,,,,,,,,
46963-5,Tube number,,,,,,,,,,,,,
46964-3,Cryptococcus sp Ag,,,,,,,,,,,,,
46965-0,MCOLN1 gene targeted mutation analysis,,,,,,,,,,,,,
46966-8,Cells.CD69,,,,,,,,,,,,,
46967-6,Cells.CD40,,,,,,,,,,,,,
46968-4,Cells.CD122,,,,,,,,,,,,,
46969-2,Asialoganglioside GM1 Ab.IgG,,,,,,,,,,,,,
469-7,Sulfamethoxazole,,,,,,,,,,,,,
46970-0,BK virus DNA,,,,,,,,,,,,,
46971-8,HYDROmorphone.free,,,,,,,,,,,,,
46972-6,6-Monoacetylmorphine.free,,,,,,,,,,,,,
46973-4,oxyCODONE.free,,,,,,,,,,,,,
46974-2,oxyMORphone.free,,,,,,,,,,,,,
46975-9,oxyMORphone.free,,,,,,,,,,,,,
46976-7,Benzodiazepines,,,,,,,,,,,,,
46977-5,Benzodiazepines,,,,,,,,,,,,,
46978-3,Salicylates,,,,,,,,,,,,,
4697-9,HLA-A33(19),,,,,,,,,,,,,
46979-1,Flurazepam,,,,,,,,,,,,,
46980-9,N-desalkylflurazepam,,,,,,,,,,,,,
46981-7,Silicon,,,,,,,,,,,,,
46982-5,Liver kidney microsomal Ab.IgG,,,,,,,,,,,,,
46983-3,Ethanol,,,,,,,,,,,,,
46984-1,LDL 2,,,,,,,,,,,,,
46985-8,LDL 3,,,,,,,,,,,,,
46986-6,Cholesterol.in VLDL 3,,,,,,,,,,,,,
4698-7,HLA-A33(19),,,,,,,,,,,,,
46987-4,Helicobacter pylori Ab.IgM,,,,,,,,,,,,,
46988-2,GBA gene mutations tested for,,,,,,,,,,,,,
46989-0,CFTR gene targeted mutation analysis,,,,,,,,,,,,,
46990-8,ASPA gene targeted mutation analysis,,,,,,,,,,,,,
46991-6,BLM gene targeted mutation analysis,,,,,,,,,,,,,
46992-4,DYS gene targeted mutation analysis,,,,,,,,,,,,,
46993-2,HLA Ab panel,,,,,,,,,,,,,
46994-0,HLA-A+B+C Ab,,,,,,,,,,,,,
4699-5,HLA-A34(10),,,,,,,,,,,,,
46995-7,HLA-DP+DQ+DR Ab,,,,,,,,,,,,,
46996-5,HLA Ab positive cells,,,,,,,,,,,,,
46997-3,HLA Ab cells tested,,,,,,,,,,,,,
46998-1,TCRB & Immunoglobulin heavy chain gene rearrangements,,,,,,,,,,,,,
46999-9,Bacterial vaginosis & vaginitis rRNA panel,,,,,,,,,,,,,
47000-5,Candida sp rRNA,,,,,,,,,,,,,
4700-1,HLA-A34(10),,,,,,,,,,,,,
47001-3,Brucella sp Ag,,,,,,,,,,,,,
47002-1,Varicella zoster virus DNA,,,,,,,,,,,,,
47003-9,Varicella zoster virus DNA,,,,,,,,,,,,,
47004-7,6-Monoacetylmorphine.free,,,,,,,,,,,,,
47005-4,Spermatozoa Ab.IgM/Spermatozoa,,,,,,,,,,,,,
47006-2,Spermatozoa Ab.IgG/Spermatozoa,,,,,,,,,,,,,
47007-0,Spermatozoa Ab.IgA/Spermatozoa,,,,,,,,,,,,,
47008-8,Platelet associated Ab.IgG,,,,,,,,,,,,,
47009-6,BCL6 Ag,,,,,,,,,,,,,
47010-4,Ber-EP4 Ag,,,,,,,,,,,,,
47011-2,Calretinin Ag,,,,,,,,,,,,,
47012-0,Cancer Ag 72-4,,,,,,,,,,,,,
47013-8,CD1a Ag,,,,,,,,,,,,,
47014-6,CD21 Ag,,,,,,,,,,,,,
47015-3,CD31 Ag,,,,,,,,,,,,,
47016-1,CD4 Ag,,,,,,,,,,,,,
47017-9,CD68 Ag,,,,,,,,,,,,,
47018-7,CD79a Ag,,,,,,,,,,,,,
4701-9,HLA-A36,,,,,,,,,,,,,
47019-5,CD8 Ag,,,,,,,,,,,,,
47020-3,CD99 Ag,,,,,,,,,,,,,
47021-1,CDX2 Ag,,,,,,,,,,,,,
47022-9,Cells.CD11c+CD19+/Cells,,,,,,,,,,,,,
47023-7,Cells.CD19+CD23+/Cells,,,,,,,,,,,,,
47024-5,Choriogonadotropin.beta subunit Ag,,,,,,,,,,,,,
47025-2,Cytokeratin 5+6 Ag,,,,,,,,,,,,,
47026-0,Cytokeratin HMW Ag,,,,,,,,,,,,,
4702-7,HLA-A36,,,,,,,,,,,,,
47027-8,DBA44 Ag,,,,,,,,,,,,,
47028-6,Follitropin Ag,,,,,,,,,,,,,
47029-4,HIV 2 Ab,,,,,,,,,,,,,
47030-2,Phosphatidate Ab.IgA,,,,,,,,,,,,,
47031-0,Melan-A Ag,,,,,,,,,,,,,
47032-8,MyoD1 Ag,,,,,,,,,,,,,
47033-6,Myogenin Ag,,,,,,,,,,,,,
47034-4,Neurofilament Ag,,,,,,,,,,,,,
4703-5,HLA-A43,,,,,,,,,,,,,
47035-1,NKI-C3 Ag,,,,,,,,,,,,,
47036-9,Streptococcus pneumoniae 34 Ab.IgG^1st specimen,,,,,,,,,,,,,
47037-7,Streptococcus pneumoniae Danish serotype 9V Ab.IgG^2nd specimen/1st specimen,,,,,,,,,,,,,
47038-5,Villin Ag,,,,,,,,,,,,,
47039-3,Admission history and physical note,,,,,,,,,,,,,
47040-1,Confirmatory consultation note,,,,,,,,,,,,,
47041-9,Confirmatory consultation note,,,,,,,,,,,,,
47042-7,Counseling note,,,,,,,,,,,,,
4704-3,HLA-A43,,,,,,,,,,,,,
47043-5,Group counseling note,,,,,,,,,,,,,
47044-3,Initial evaluation note,,,,,,,,,,,,,
47045-0,Study report,,,,,,,,,,,,,
47046-8,Summary of death note,,,,,,,,,,,,,
47047-6,Supervisory note,,,,,,,,,,,,,
47048-4,Diagnostic interventional radiology study,,,,,,,,,,,,,
47049-2,Communication note,,,,,,,,,,,,,
470-5,Sulfamethoxazole,,,,,,,,,,,,,
4705-0,HLA-A66(10),,,,,,,,,,,,,
47050-0,Herpes virus 8 Ab.IgG,,,,,,,,,,,,,
47051-8,Treponema pallidum Ab.IgG,,,,,,,,,,,,,
47052-6,Chlamydophila pneumoniae Ab,,,,,,,,,,,,,
47053-4,Enolase.neuron specific,,,,,,,,,,,,,
47054-2,Legionella pneumophila 10 Ab.IgM,,,,,,,,,,,,,
47055-9,Legionella pneumophila 11 Ab.IgG,,,,,,,,,,,,,
47056-7,Legionella pneumophila 11 Ab.IgM,,,,,,,,,,,,,
47057-5,Legionella pneumophila 12 Ab.IgG,,,,,,,,,,,,,
47058-3,Legionella pneumophila 12 Ab.IgM,,,,,,,,,,,,,
47059-1,Legionella pneumophila 13 Ab.IgG,,,,,,,,,,,,,
47060-9,Legionella pneumophila 13 Ab.IgM,,,,,,,,,,,,,
47061-7,Legionella pneumophila 14 Ab.IgG,,,,,,,,,,,,,
47062-5,Legionella pneumophila 14 Ab.IgM,,,,,,,,,,,,,
47063-3,Treponema pallidum Ab.IgM,,,,,,,,,,,,,
47064-1,Epstein Barr virus capsid Ab.IgG,,,,,,,,,,,,,
47065-8,Rickettsia typhi Ab.IgG,,,,,,,,,,,,,
47066-6,Epstein Barr virus capsid Ab.IgM,,,,,,,,,,,,,
47067-4,Rickettsia typhi Ab.IgM,,,,,,,,,,,,,
4706-8,HLA-A66(10),,,,,,,,,,,,,
47068-2,Epstein Barr virus early Ab.IgG,,,,,,,,,,,,,
47069-0,Rickettsia rickettsii Ab.IgG,,,,,,,,,,,,,
47070-8,Rickettsia rickettsii Ab.IgM,,,,,,,,,,,,,
47071-6,Babesia microti Ab.IgG,,,,,,,,,,,,,
47072-4,Epstein Barr virus early Ab.IgA,,,,,,,,,,,,,
47073-2,Babesia microti Ab.IgM,,,,,,,,,,,,,
47074-0,PCNA extractable nuclear Ab,,,,,,,,,,,,,
47075-7,Coxiella burnetii phase 1 Ab.IgM,,,,,,,,,,,,,
4707-6,HLA-A68(28),,,,,,,,,,,,,
47076-5,Legionella pneumophila 7 Ab.IgG,,,,,,,,,,,,,
47077-3,Legionella pneumophila 7 Ab.IgM,,,,,,,,,,,,,
47078-1,Legionella pneumophila 8 Ab.IgG,,,,,,,,,,,,,
47079-9,Legionella pneumophila 8 Ab.IgM,,,,,,,,,,,,,
47080-7,Legionella pneumophila 9 Ab.IgG,,,,,,,,,,,,,
47081-5,Legionella pneumophila 9 Ab.IgM,,,,,,,,,,,,,
47082-3,Legionella pneumophila 10 Ab.IgG,,,,,,,,,,,,,
47083-1,IgG,,,,,,,,,,,,,
4708-4,HLA-A68(28),,,,,,,,,,,,,
47084-9,Platelet glycoprotein Ia-IIa Ab,,,,,,,,,,,,,
47085-6,Plasmodium sp DNA,,,,,,,,,,,,,
47086-4,11-Hydroxyandrostenedione,,,,,,,,,,,,,
47087-2,Angiotensinogen,,,,,,,,,,,,,
47088-0,Delta aminolevulinate,,,,,,,,,,,,,
47089-8,Indicans,,,,,,,,,,,,,
47090-6,Indicans/Creatinine,,,,,,,,,,,,,
47091-4,Methylmalonate,,,,,,,,,,,,,
4709-2,HLA-A69(28),,,,,,,,,,,,,
47092-2,Natriuretic peptide.B,,,,,,,,,,,,,
47093-0,Parathyrin.biointact,,,,,,,,,,,,,
47094-8,Calciferol,,,,,,,,,,,,,
47095-5,Acetaminophen,,,,,,,,,,,,,
47096-3,Aluminum,,,,,,,,,,,,,
47097-1,"carBAMazepine 10,11-Epoxide.free",,,,,,,,,,,,,
47098-9,Chromium,,,,,,,,,,,,,
47099-7,Chromium,,,,,,,,,,,,,
47-1,Bacampicillin,,,,,,,,,,,,,
4710-0,HLA-A69(28),,,,,,,,,,,,,
47100-3,Copper,,,,,,,,,,,,,
47101-1,Copper,,,,,,,,,,,,,
47102-9,Copper,,,,,,,,,,,,,
47103-7,Copper,,,,,,,,,,,,,
47104-5,Doxepin,,,,,,,,,,,,,
47105-2,ePHEDrine,,,,,,,,,,,,,
47106-0,ePHEDrine,,,,,,,,,,,,,
47107-8,Ethanol,,,,,,,,,,,,,
47108-6,Furosemide,,,,,,,,,,,,,
47109-4,Gentamicin,,,,,,,,,,,,,
47110-2,Glutethimide,,,,,,,,,,,,,
47111-0,Glutethimide,,,,,,,,,,,,,
47112-8,Gold,,,,,,,,,,,,,
47113-6,Gold/Creatinine,,,,,,,,,,,,,
47114-4,LORazepam,,,,,,,,,,,,,
47115-1,LORazepam,,,,,,,,,,,,,
47116-9,Manganese,,,,,,,,,,,,,
47117-7,Maprotiline,,,,,,,,,,,,,
4711-8,HLA-A74(19),,,,,,,,,,,,,
47118-5,Maprotiline,,,,,,,,,,,,,
47119-3,Meprobamate,,,,,,,,,,,,,
47120-1,Meprobamate,,,,,,,,,,,,,
47121-9,Mercury,,,,,,,,,,,,,
47122-7,Methyprylon,,,,,,,,,,,,,
47123-5,Nickel,,,,,,,,,,,,,
47124-3,PHENobarbital,,,,,,,,,,,,,
47125-0,Primidone,,,,,,,,,,,,,
4712-6,HLA-A74(19),,,,,,,,,,,,,
47126-8,Protriptyline,,,,,,,,,,,,,
47127-6,Protriptyline,,,,,,,,,,,,,
47128-4,Salicylates,,,,,,,,,,,,,
47129-2,Silver,,,,,,,,,,,,,
471-3,sulfiSOXAZOLE,,,,,,,,,,,,,
47130-0,Thallium,,,,,,,,,,,,,
47131-8,Thioridazine,,,,,,,,,,,,,
47132-6,Thioridazine,,,,,,,,,,,,,
47133-4,Trimipramine,,,,,,,,,,,,,
4713-4,HLA-A10,,,,,,,,,,,,,
47134-2,Trimipramine,,,,,,,,,,,,,
47135-9,Ascorbate^post dose,,,,,,,,,,,,,
47136-7,Epinephrine^1H post 300 ug cloNIDine PO,,,,,,,,,,,,,
47137-5,Epinephrine^2H post 300 ug cloNIDine PO,,,,,,,,,,,,,
47138-3,EPINEPHrine^2H post XXX challenge,,,,,,,,,,,,,
47139-1,EPINEPHrine^2nd specimen post XXX challenge,,,,,,,,,,,,,
47140-9,EPINEPHrine^2nd specimen post XXX challenge,,,,,,,,,,,,,
47141-7,Epinephrine^3H post 300 ug cloNIDine PO,,,,,,,,,,,,,
